$2022/12/02 09:14:20,47763.85,3.14,35.3,70, 0.739, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.62,  271.23,#1 221202 091422 N38 26.3618 E142 00.2950 057.3 +14.72 058.8 +14.62 265.8 +0.4 M 0000.0 00357 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:14:40,47762.86,3.14,35.3,70, 1.177, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.66,  270.20,#1 221202 091442 N38 26.4070 E142 00.3818 057.0 +14.73 058.7 +14.75 246.2 +0.5 M 0000.0 00361 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:15:00,47761.92,3.14,35.3,70, 1.158, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.74,  269.18,#1 221202 091502 N38 26.4527 E142 00.4687 056.7 +14.76 058.9 +14.94 234.0 +0.4 M 0000.0 00367 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:15:20,47762.47,3.14,35.3,70, 0.736, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.76,  269.71,#1 221202 091522 N38 26.4982 E142 00.5556 056.4 +14.76 059.7 +14.93 252.8 +0.3 M 0000.0 00370 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:15:40,47761.97,3.14,35.3,70, 0.844, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.77,  269.20,#1 221202 091542 N38 26.5420 E142 00.6443 056.8 +14.80 061.0 +14.86 271.7 +0.3 M 0000.0 00372 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:16:00,47761.65,3.14,35.3,70, 1.179, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.75,  268.89,#1 221202 091602 N38 26.5846 E142 00.7335 057.7 +14.78 061.7 +14.92 287.6 +0.5 M 0000.0 00375 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:16:20,47761.21,3.14,35.3,70, 0.973, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.78,  268.43,#1 221202 091622 N38 26.6259 E142 00.8237 058.9 +14.78 062.3 +14.82 288.0 +0.6 M 0898.7 00377 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:16:40,47759.36,3.14,35.3,70, 0.716, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.77,  266.59,#1 221202 091642 N38 26.6663 E142 00.9142 059.7 +14.75 061.8 +14.86 294.8 +0.8 M 0000.0 00380 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:17:00,47759.19,3.14,35.3,69, 1.216, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.76,  266.43,#1 221202 091702 N38 26.7076 E142 01.0041 060.0 +14.74 061.6 +14.83 298.0 +0.7 M 0000.0 00380 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:17:20,47757.57,3.14,35.3,70, 1.133, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.76,  264.81,#1 221202 091722 N38 26.7490 E142 01.0933 059.8 +14.70 061.4 +14.94 296.5 +0.7 M 0000.0 00385 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:17:40,47756.77,3.14,35.3,70, 0.786, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.76,  264.01,#1 221202 091742 N38 26.7906 E142 01.1819 059.5 +14.67 060.0 +14.81 270.0 +0.4 M 0000.0 00388 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:18:00,47756.46,3.14,35.3,70, 0.883, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.79,  263.67,#1 221202 091802 N38 26.8331 E142 01.2692 058.9 +14.59 060.5 +14.37 244.2 +0.3 M 0000.0 00390 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:18:20,47756.23,3.14,35.3,69, 1.166, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.78,  263.45,#1 221202 091822 N38 26.8751 E142 01.3567 058.7 +14.55 060.7 +14.41 230.4 +0.4 M 0000.0 00393 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:18:40,47756.10,3.14,35.3,70, 0.959, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.82,  263.29,#1 221202 091842 N38 26.9178 E142 01.4440 058.4 +14.51 060.3 +14.27 260.8 +0.4 M 0000.0 00393 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:19:00,47756.50,3.14,35.3,70, 0.923, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.82,  263.68,#1 221202 091902 N38 26.9597 E142 01.5320 058.5 +14.54 061.2 +14.49 276.0 +0.5 M 0000.0 00398 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:19:20,47756.54,3.13,35.3,69, 1.054, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.78,  263.76,#1 221202 091922 N38 27.0010 E142 01.6208 058.8 +14.56 061.2 +14.69 277.6 +0.5 M 0000.0 00402 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:19:40,47756.50,3.14,35.3,69, 1.176, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.80,  263.70,#1 221202 091942 N38 27.0423 E142 01.7099 059.2 +14.60 061.7 +14.63 277.6 +0.6 M 0000.0 00403 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:20:00,47756.18,3.14,35.3,70, 0.763, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.79,  263.39,#1 221202 092001 N38 27.0812 E142 01.7944 059.5 +14.62 061.6 +14.70 280.3 +0.6 M 0000.0 00406 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:20:20,47755.17,3.14,35.3,70, 0.998, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.79,  262.38,#1 221202 092021 N38 27.1228 E142 01.8828 059.4 +14.60 061.2 +14.35 286.1 +0.7 M 0000.0 00405 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:20:40,47757.12,3.13,35.3,69, 1.216, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47492.82,  264.30,#1 221202 092041 N38 27.1646 E142 01.9715 059.3 +14.61 061.2 +14.91 270.9 +0.6 M 0000.0 00411 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
